Trust Abbrev,Trust Name,Trust Website,Page URL,Event Title,Date,Time,Location,Description,Event URL,Scan Date
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/latest-news/,Community Information Meeting February 27th – Seeking South Providence and Washington Park residents for shoreline resiliency visioning!,2025-02-27,,,"Amelia Rose2025-01-24T13:57:38-05:00January 24th, 2025|",https://groundworkri.org/shoreline-visioning-year-two/,2025-07-14 06:22:51
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/groundcorp-landscape,Community Information Meeting February 27th – Seeking South Providence and Washington Park residents for shoreline resiliency visioning!,2025-02-27,,,"Amelia Rose2025-01-24T13:57:38-05:00January 24th, 2025|",https://groundworkri.org/shoreline-visioning-year-two/,2025-07-14 06:22:51
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/author/admin/,Community Information Meeting February 27th – Seeking South Providence and Washington Park residents for shoreline resiliency visioning!,2025-02-27,,,Apply Here!   Residents from Upper and Lower South  [...],https://groundworkri.org/shoreline-visioning-year-two/,2025-07-14 06:22:51
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/about,Community Information Meeting February 27th – Seeking South Providence and Washington Park residents for shoreline resiliency visioning!,2025-02-27,,,"Amelia Rose2025-01-24T13:57:38-05:00January 24th, 2025|",https://groundworkri.org/shoreline-visioning-year-two/,2025-07-14 06:22:51
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/latest-news,Community Information Meeting February 27th – Seeking South Providence and Washington Park residents for shoreline resiliency visioning!,2025-02-27,,,"Amelia Rose2025-01-24T13:57:38-05:00January 24th, 2025|",https://groundworkri.org/shoreline-visioning-year-two/,2025-07-14 06:22:51
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,Winter Service-Learning Program Project Showcase,2025-02-28,18:00,they’ve been working on over the last eight weeks,"On February 28th, come celebrate the end of the Winter Service-Learning Program session! Join us as the students present their projects and visions for the future of Bridgeport that they’ve been working on over the last eight weeks. We are so excited to share the dedication, creativity, and community that these youth embody - see you there! See event flyer here.Location: In Downtown Bridgeport. RSVP below for the address!RSVP Link: If you plan to celebrate with us, please RSVP: https://tinyurl.com/Winter2025GWB",https://www.groundworkbridgeport.org/events/2025/2/28/winter-25-project-showcase,2025-07-14 06:22:51
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,Walking Club: Hike with Groundwork!,2025-03-01,09:00,"Roosevelt Forest in Stratford, CT led by volunteer Chuck","Join our Walking Club on an easy-to-moderate hike to come together and enjoy CT’s natural scenery. This month’s hike will be on March 1st at Roosevelt Forest in Stratford, CT led by volunteer Chuck. RSVP using this form. Parking: We will plan to park at the trailhead at the end of Pumpkin Ground Rd, Stratford, CT. See parking location here: https://maps.app.goo.gl/8W6j6KU2fH16vpm49. NOTE: Do not park in the main lot at the end of Peters Ln. This parking lot requires a Stratford sticker.Sign up for future Walking Club updates HERE!



Chuck Winchell grew up in the Mill Hill area of Bridgeport in the 60’s. He has been involved with Groundwork Bridgeport since its inception in 1998, having served as a Board member and Chair. Chuck retired from the United Illuminating Company and enjoyed a second career with the State of Connecticut’s Department of Energy and Environmental Protection. In 1981 he hiked 1,000 miles of the Appalachian Trail and has been chipping away at the remaining 1,100 ever since. Besides hiking, Chuck’s other interests include swimming, biking, and weekly pinochle games.Chris Allen, a retired Agriscience teacher from Trumbull High School, specialized in the plant science portion of the program. He holds a degree in plant science from Penn State and has expertise in greenhouse production, hydroponics, and plant tissue culture. An avid hiker, Chris has explored nearly all local hiking trails, the Connecticut Appalachian Trail, and several peaks in New Hampshire's White Mountains.",https://www.groundworkbridgeport.org/events/2025/03/01/walking-club-hike,2025-07-14 06:22:51
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/events,EarthLab Day in the Garden,2025-03-01,,"EarthLab - wander through the 4-acre park, stroll through the pollinator garden, sit under mother oak, or ""dig in"" with docent volunteers and learn more about waterwise plants","EarthLab Climate Action Park1110 Carolina Lane, San DiegoCome see the budding of Spring in the Garden!. Spend some quality time in nature at EarthLab - wander through the 4-acre park, stroll through the pollinator garden, sit under mother oak, or ""dig in"" with docent volunteers and learn more about waterwise plants. To sign up, call or email: (619)  543-0430 groundworker@groundworksandiego.org",https://groundworksandiego.org/events/event-two-2d36g-wbsbs-hyl4j-b2bg7-wlj4d-sdw2x,2025-07-14 06:22:51
ATL,Atlanta,https://www.groundworkatlanta.org/,https://www.groundworkatlanta.org/events,RiverWalk Atlanta Work Day,2025-03-02,09:00,,Join us on the first Saturday of each month to join the work party in cleaning up and removing invasive species along the Chattahoochee River!,https://www.groundworkatlanta.org/events/2019/9/chattahoochee-river-work-day-rx9pn-9d6sz-lpm5k-fr6xx-3hfxf-pdbnk-k2en8-dn9np-j93js-7ganl-dh5r8-r6a2j-aanlj-d2h62-9dngs-jtaph-lcgm3-n39n8,2025-07-14 06:22:51
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/events,EarthLab Family Fun Day,2025-03-02,,"1110 Carolina Lane San Diego, CA",Join the conversation around local electrification and energy efficiency. Family arts and crafts project too.,https://groundworksandiego.org/events/earthlab-family-fun-day-2,2025-07-14 06:22:51
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,Book Club: Yellowface by R.F. Kuang,2025-03-09,12:30,,"Join our book club! On the second Sunday of each month, we meet to discuss a different book. We will be reading Yellowface by R.F. Kuang for our meeting on March 9th.Follow along by joining our Goodreads Book Club group and RSVP using this form!",https://www.groundworkbridgeport.org/events/2025/2/9/bookclub-ar6z8,2025-07-14 06:22:51
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/book-club,Japanese Writers’ Reflections on the Triple Disaster of 3-11,2025-03-11,,wiped entire villages off the map and caused the meltdown of three nuclear reactors at the Fukushima power plant,"On March 11, 2011 an earthquake struck just off the coast of the Tohoku region of Japan, triggering a massive 50-foot-tall tsunami that wiped entire villages off the map and caused the meltdown of three nuclear reactors at the Fukushima power plant. This became known as the Triple Disaster of March ...",https://www.groundworkerie.org/book-club/japanese-writers-reflections-on-the-triple-disaster-of-3-11,2025-07-14 06:22:51
ATL,Atlanta,https://www.groundworkatlanta.org/,https://www.groundworkatlanta.org/events,Chattahoochee Brick Educational Lecture Series,2025-03-16,13:00,will contribute to the site’s redevelopment and interpretation,"The Chattahoochee Brick Company Memorial, Greenspace, and Park education series is a proposed plan for educating Atlantans about the history of the Chattahoochee Brick Company site—pre- and post-development. The framework identifies recommended themes and topics for discussion in a monthly lecture format. The education series is designed to inform residents about the site’s broad and complex history as well as to engage them in a process that will contribute to the site’s redevelopment and interpretation.",https://www.groundworkatlanta.org/events/2024/2/17/chattahoochee-brick-educational-lecture-series-gkds7,2025-07-14 06:22:51
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,March Book Club,2025-03-19,,,Join us for a discussion on The Overstory by Richard Powers!,https://www.groundworkerie.org/events/march-book-club,2025-07-14 06:22:51
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,March Book Club,2025-03-19,,,Join us for a discussion on The Overstory by Richard Powers!,https://www.groundworkerie.org/events/march-book-club,2025-07-14 06:22:51
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/events,Redwood Village and Oak Park Tree Planting,2025-03-22,,the Redwood Village and Oak Park communities to plant trees,Chollas Creek Communities Members - Come join your neighbors at the Redwood Village and Oak Park communities to plant trees.  Volunteers will be planting trees at several homes. Thank you San Diego Canyonlands and Tree San Diego for supporting our project to improve the tree canopy in the watershed.  Want to Plant Trees? Register Now,https://groundworksandiego.org/events/https/groundworksandiegous9list-managecom/track/clicku0434877c7ee1700a2c141b8e7id48e7bfc144ebc4faf46ea-zetah,2025-07-14 06:22:51
ATL,Atlanta,https://www.groundworkatlanta.org/,https://www.groundworkatlanta.org/events,Sweep the Hooch,2025-03-23,09:00,"brings together hundreds of volunteers each year at dozens of parks, tributaries, and access points along the Chattahoochee River","Sweep the Hooch is an annual watershed-wide trash cleanup that brings together hundreds of volunteers each year at dozens of parks, tributaries, and access points along the Chattahoochee River.",https://www.groundworkatlanta.org/events/2024/3/23/sweep-the-hooch,2025-07-14 06:22:51
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/press,Chollas Blue Green Vision,2025-03-31,,extreme weather events in the Watershed,"March 31, 2025 - Groundwork San Diego - Chollas CreekThe Chollas Blue Green Collaborative shares the preferred constellation of multi-benefit nature-based solutions to combat extreme weather events in the Watershed. The document guides and empowers the community and public decision-makers in capital...",,2025-07-14 06:22:51
HV,Hudson Valley,https://www.groundworkhv.org/,https://www.groundworkhv.org/events/,Tree Talk: The Flooding Stops Here!,2025-04-01,,,"April 1 @ 12:00 pm - 1:00 pm 



		Tree Talk: The Flooding Stops Here!",https://www.groundworkhv.org/event/tree-talk-the-flooding-stops-here/,2025-07-14 06:22:51
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Benevolent Beers,2025-04-04,,,,https://www.groundworkerie.org/events/benevolent-beers-anex3,2025-07-14 06:22:51
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Benevolent Beers,2025-04-04,,,,https://www.groundworkerie.org/events/benevolent-beers-anex3,2025-07-14 06:22:51
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/events,4th Annual Transportation Justice Expo,2025-04-05,,,Join us for this Family Fun event  uplifting transportation justice and climate action.,https://groundworksandiego.org/events/event-two-2d36g-wbsbs-3n9px-fc8t9-z7all,2025-07-14 06:22:51
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/events,EarthLab Day in the Garden,2025-04-05,,"1110 Carolina Lane, San DiegoSpring is HERE","EarthLab Climate Action Park1110 Carolina Lane, San DiegoSpring is HERE- Come and spend some quality time in nature! EarthLab is open to wander through the 4-acre park, stroll through the pollinator garden, sit under mother oak or ""dig in"" with docent volunteers and learn more about waterwise plants. To sign up or email: (619)  543-0430 groundworker@groundworksandiego.org",https://groundworksandiego.org/events/event-two-2d36g-wbsbs,2025-07-14 06:22:51
ATL,Atlanta,https://www.groundworkatlanta.org/,https://www.groundworkatlanta.org/events,RiverWalk Atlanta Work Day,2025-04-06,09:00,,Join us on the first Saturday of each month to join the work party in cleaning up and removing invasive species along the Chattahoochee River!,https://www.groundworkatlanta.org/events/2019/9/chattahoochee-river-work-day-rx9pn-9d6sz-lpm5k-fr6xx-3hfxf-pdbnk-k2en8-dn9np-j93js-7ganl-dh5r8-r6a2j-aanlj-d2h62-9dngs-jtaph-lcgm3-n39n8-gm8el,2025-07-14 06:22:51
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,Book Club: Parable of the Sower by Octavia E. Butler,2025-04-13,12:30,,"Join our book club! On the second Sunday of each month, we meet to discuss a different book. We will be reading Parable of the Sower by Octavia E. Butler for our meeting on April 13th. Published in 1993, this book starts in a post-apocalyptic 2024, giving an uncanny view of the world we’re living in today.Follow along by joining our Goodreads Book Club group and RSVP using this form!",https://www.groundworkbridgeport.org/events/2025/4/13/bookclub,2025-07-14 06:22:51
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/events,Community Climate Science Day,2025-04-13,,this kick-off event the Chollas Creek Watershed families that are our first group of community climate scientists,"EarthLab Climate Action Park1110 Carolina Lane, San DiegoWe welcome at this kick-off event the Chollas Creek Watershed families that are our first group of community climate scientists.   Over the next several months, they will discuss the issues and collect community data and information focused on Flooding, Food Justice and Heat Abatement.  For more information or to register, call or email: (619)  818-0275  earthlab@groundworksandiego.org",https://groundworksandiego.org/events/event-two-2d36g-wbsbs-3n9px,2025-07-14 06:22:51
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,April Book Club,2025-04-16,,,Join us for a discussion of J. G. Ballard’s novel The Drowned World!,https://www.groundworkerie.org/events/april-book-club,2025-07-14 06:22:51
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,April Book Club,2025-04-16,,,Join us for a discussion of J. G. Ballard’s novel The Drowned World!,https://www.groundworkerie.org/events/april-book-club,2025-07-14 06:22:51
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Book Club,2025-04-17,,,"Sergio Aragonés, Groo: In the Wild (2024). This graphic novel follows a dim-witted barbarian and his dog as they attempt to understand how human beings co-exist with animals on this planet.",https://www.groundworkerie.org/events/event-one-4fswc,2025-07-14 06:22:51
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Book Club,2025-04-17,,,"Sergio Aragonés, Groo: In the Wild (2024). This graphic novel follows a dim-witted barbarian and his dog as they attempt to understand how human beings co-exist with animals on this planet.",https://www.groundworkerie.org/events/event-one-4fswc,2025-07-14 06:22:51
ATL,Atlanta,https://www.groundworkatlanta.org/,https://www.groundworkatlanta.org/events,Chattahoochee Brick Educational Lecture Series,2025-04-20,13:00,will contribute to the site’s redevelopment and interpretation,"The Chattahoochee Brick Company Memorial, Greenspace, and Park education series is a proposed plan for educating Atlantans about the history of the Chattahoochee Brick Company site—pre- and post-development. The framework identifies recommended themes and topics for discussion in a monthly lecture format. The education series is designed to inform residents about the site’s broad and complex history as well as to engage them in a process that will contribute to the site’s redevelopment and interpretation.",https://www.groundworkatlanta.org/events/2024/2/17/chattahoochee-brick-educational-lecture-series-gkds7-33bkk,2025-07-14 06:22:51
HV,Hudson Valley,https://www.groundworkhv.org/,https://www.groundworkhv.org/events/,Microforest Planting Day,2025-04-24,,"201 Palisade Avenue, 					Yonkers","April 24 @ 3:00 pm - 6:00 pm 



		Microforest Planting Day	



		Barack Obama High School for Social Justice	

		201 Palisade Avenue, 					Yonkers",https://www.groundworkhv.org/event/microforest-planting-day/,2025-07-14 06:22:51
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,4th Street Community Farm April Work Day,2025-04-26,,the 4th Street Farm,Join the Food Policy Council & Groundwork Erie for a work day to prepare for spring planting at the 4th Street Farm! Food grown here will go back to the community at Emmaus Soup Kitchen and distributed to the Pay What You Can Network this summer. Bring a water bottle and a shovel and rake if you have one!,https://www.groundworkerie.org/events/4th-street-community-farm-work-day,2025-07-14 06:22:51
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,4th Street Community Farm April Work Day,2025-04-26,,the 4th Street Farm,Join the Food Policy Council & Groundwork Erie for a work day to prepare for spring planting at the 4th Street Farm! Food grown here will go back to the community at Emmaus Soup Kitchen and distributed to the Pay What You Can Network this summer. Bring a water bottle and a shovel and rake if you have one!,https://www.groundworkerie.org/events/4th-street-community-farm-work-day,2025-07-14 06:22:51
HV,Hudson Valley,https://www.groundworkhv.org/,https://www.groundworkhv.org/events/,Events Search and Views Navigation,2025-04-26,,"201 Palisade Avenue, 					Yonkers","April 26 @ 10:00 am - 1:00 pm 



		The Great Saw Mill River Cleanup 2025	



The Great Saw Mill River Cleanup returns on Saturday, April 26, 2025, from 10 am to 1 pm! Join us for this annual community effort to restore and beautify the Saw Mill River in Yonkers and across Westchester County. Together, we’ll remove trash and debris along the river to create a cleaner, healthier waterway for…",https://www.groundworkhv.org/event/the-great-saw-mill-river-cleanup-2025/,2025-07-14 06:22:51
HV,Hudson Valley,https://www.groundworkhv.org/,https://www.groundworkhv.org/events/,Latest Past Events,2025-04-26,,"201 Palisade Avenue, 					Yonkers","April 26 @ 10:00 am - 1:00 pm 



		The Great Saw Mill River Cleanup 2025	



The Great Saw Mill River Cleanup returns on Saturday, April 26, 2025, from 10 am to 1 pm! Join us for this annual community effort to restore and beautify the Saw Mill River in Yonkers and across Westchester County. Together, we’ll remove trash and debris along the river to create a cleaner, healthier waterway for…",https://www.groundworkhv.org/event/the-great-saw-mill-river-cleanup-2025/,2025-07-14 06:22:51
HV,Hudson Valley,https://www.groundworkhv.org/,https://www.groundworkhv.org/events/,The Great Saw Mill River Cleanup 2025,2025-04-26,,Saw Mill River Cleanup 2025,"April 26 @ 10:00 am - 1:00 pm 



		The Great Saw Mill River Cleanup 2025	



The Great Saw Mill River Cleanup returns on Saturday, April 26, 2025, from 10 am to 1 pm! Join us for this annual community effort to restore and beautify the Saw Mill River in Yonkers and across Westchester County. Together, we’ll remove trash and debris along the river to create a cleaner, healthier waterway for…",https://www.groundworkhv.org/event/the-great-saw-mill-river-cleanup-2025/,2025-07-14 06:22:51
HV,Hudson Valley,https://www.groundworkhv.org/,https://www.groundworkhv.org/2025/04/the-2025-great-saw-mill-river-cleanup/,A Meaningful Way to Celebrate Earth Week,2025-04-26,10:00,"multiple locations, contributing to cleaner waterways, improved public spaces, and healthier habitats for local wildlife","Volunteers will remove litter and debris from riverbanks at multiple locations, contributing to cleaner waterways, improved public spaces, and healthier habitats for local wildlife. The event supports long-term goals of urban river restoration, climate resilience, and community engagement in environ...",,2025-07-14 06:22:51
JAX,Jacksonville,https://www.groundworkjacksonville.org/,https://www.groundworkjacksonville.org/,Celebrate Trails Day Was Awesome!,2025-04-26,,the LaVilla Link Butterfly Garden,"Groundwork Jacksonville hosted Celebrate Trails Day Saturday, April 26, 2025, at the LaVilla Link Butterfly Garden. This FREE family event was made possible by Baptist Health and the Community Forestry Program of the USDA Forest Service. 
Read More",https://www.groundworkjacksonville.org/celebrate-trails-day-on-the-lavilla-link-april-26/,2025-07-14 06:22:51
ATL,Atlanta,https://www.groundworkatlanta.org/,https://www.groundworkatlanta.org/events,Conserve the 4-0-Forest at Woodall Creek,2025-04-27,09:00,Woodall Creek,"Evoking Atlanta’s oldest area code (404), Conserve the 4-0-Forest is a hometown shoutout of our love of trees through community action and forest restoration. Trees Atlanta will teach volunteers to identify common invasive plant species and how to remove them while working together in the 4-0-Forest project sites. It is urgently important that we remove and control aggressive and invasive plant species that threaten the health of existing and future trees and the urban ecosystem.",https://www.groundworkatlanta.org/events/2024/4/27/conserve-the-4-0-forest-with-trees-atlanta-at-woodall-creek,2025-07-14 06:22:51
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Benevolent Beers,2025-05-01,,Benevolent Beers will support Groundwork’s environmental workforce programming for young people,"Funds raised at Benevolent Beers will support Groundwork’s environmental workforce programming for young people. Benevolent Beers funds would directly support their Green Team and Ground Corps Programs. Green Teamers are 14-18 years old and will work 15-20 hours per week in the summer on community projects like the 4th Community Street Farm, Pay What You Can Stands, Community Forestry initiatives, litter pick-ups, water monitoring, and environmental and climate education. Their Ground Corps program will launch this year and will employ 18-24-year-olds in a green workforce development program. Ground Corps Members will receive on-the-job training with projects like tree planting, tree maintenance, and green infrastructure projects within the city of Erie and make a direct impact on Erie's environment through their work.",https://www.groundworkerie.org/events/benevolent-beers-1,2025-07-14 06:22:51
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Benevolent Beers,2025-05-01,,Benevolent Beers will support Groundwork’s environmental workforce programming for young people,"Funds raised at Benevolent Beers will support Groundwork’s environmental workforce programming for young people. Benevolent Beers funds would directly support their Green Team and Ground Corps Programs. Green Teamers are 14-18 years old and will work 15-20 hours per week in the summer on community projects like the 4th Community Street Farm, Pay What You Can Stands, Community Forestry initiatives, litter pick-ups, water monitoring, and environmental and climate education. Their Ground Corps program will launch this year and will employ 18-24-year-olds in a green workforce development program. Ground Corps Members will receive on-the-job training with projects like tree planting, tree maintenance, and green infrastructure projects within the city of Erie and make a direct impact on Erie's environment through their work.",https://www.groundworkerie.org/events/benevolent-beers-1,2025-07-14 06:22:51
ATL,Atlanta,https://www.groundworkatlanta.org/,https://www.groundworkatlanta.org/events,RiverWalk Atlanta Work Day,2025-05-04,09:00,,Join us on the first Saturday of each month to join the work party in cleaning up and removing invasive species along the Chattahoochee River!,https://www.groundworkatlanta.org/events/2019/9/chattahoochee-river-work-day-rx9pn-9d6sz-lpm5k-fr6xx-3hfxf-pdbnk-k2en8-dn9np-j93js-7ganl-dh5r8-r6a2j-aanlj-d2h62-9dngs-jtaph-lcgm3-n39n8-gm8el-ytk2g,2025-07-14 06:22:51
ATL,Atlanta,https://www.groundworkatlanta.org/,https://www.groundworkatlanta.org/events,RiverWalk Atlanta Work Day,2025-05-06,09:00,,Join us on the first Saturday of each month to join the work party in cleaning up and removing invasive species along the Chattahoochee River!,https://www.groundworkatlanta.org/events/2019/9/chattahoochee-river-work-day-rx9pn-9d6sz-lpm5k-fr6xx-3hfxf-pdbnk-k2en8-dn9np-j93js-7ganl-dh5r8-r6a2j,2025-07-14 06:22:51
JAX,Jacksonville,https://www.groundworkjacksonville.org/,https://www.groundworkjacksonville.org/,Sponsorships Available for the Emerald Trail 5K/10K,2025-05-10,,,"A limited number of sponsorship opportunities are still available for the 6th Annual VyStar Emerald Trail 5K/10K and 1-mile fun run presented by JTC Running on Saturday, September 27, 2025. 
Read More",https://www.groundworkjacksonville.org/sponsorships-available-for-the-emerald-trail-5k-10k/,2025-07-14 06:22:51
ATL,Atlanta,https://www.groundworkatlanta.org/,https://www.groundworkatlanta.org/events,Chattahoochee Brick Educational Lecture Series,2025-05-11,13:00,will contribute to the site’s redevelopment and interpretation,"The Chattahoochee Brick Company Memorial, Greenspace, and Park education series is a proposed plan for educating Atlantans about the history of the Chattahoochee Brick Company site—pre- and post-development. The framework identifies recommended themes and topics for discussion in a monthly lecture format. The education series is designed to inform residents about the site’s broad and complex history as well as to engage them in a process that will contribute to the site’s redevelopment and interpretation.",https://www.groundworkatlanta.org/events/2024/2/17/chattahoochee-brick-educational-lecture-series-gkds7-33bkk-k9ze9,2025-07-14 06:22:51
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Erie Water Walk,2025-05-11,,,,https://www.groundworkerie.org/events/erie-water-walk,2025-07-14 06:22:51
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Erie Water Walk,2025-05-11,,,,https://www.groundworkerie.org/events/erie-water-walk,2025-07-14 06:22:51
MKE,Milwaukee,https://www.groundworkmke.org/,https://www.groundworkmke.org/news-blog,Fidel VerdinSummer of Peace Community Garden,2025-05-14,,"uses arts and Hip Hop Culture to educate and empower families, he says the garden leadership council goes beyond gardening","One of Fidel Verdin’s skills as a leader is lifting up the voices of others. As the co-executive director of TRU Skool, a nonprofit organization that uses arts and Hip Hop Culture to educate and empower families, he says the garden leadership council goes beyond gardening. “Food systems and food sec...",,2025-07-14 06:22:51
SC,Southcoast,https://groundworksouthcoast.org/,https://groundworksouthcoast.org/events/harvest-bash/harvest-bash-2024-sponsorship/,Register as a Sponsor,2025-05-14,,,"To secure your sponsorship, you may pay securely online; request an invoice sent to you via email; or send us a check.",https://www.zeffy.com/en-US/ticketing/8885493b-fd7c-44e7-8dde-e07430d77e76,2025-07-14 06:22:51
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Groundwork Erie Environmental Book Club,2025-05-15,,most of us have lost,"May meeting: Wednesday, May 15, 2024May’s book: James Rebanks, The Shepherd's Life: Modern Dispatches from an Ancient Landscape (2016). This memoir takes readers through a single year in the life of James Rebanks, a shepherd in the Lake District of Northern England, “offering a unique account of rural life and a fundamental connection with the land that most of us have lost. It is a story of working lives, the people around him, his childhood, his parents and grandparents, a people who exist and endure even as the culture—of the Lake District, and of farming—changes around them.”How to Join: We meet the 3rd Wednesday of the month at Werner Books at 6:00–7:00 p.m. Book Club members receive 20% off the club’s book of the month when buying the book at Werner.",https://www.groundworkerie.org/events/g235ru11hzjtyvg5i2ppmmh2ge42vu,2025-07-14 06:22:51
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Groundwork Erie Environmental Book Club,2025-05-15,,most of us have lost,"May meeting: Wednesday, May 15, 2024May’s book: James Rebanks, The Shepherd's Life: Modern Dispatches from an Ancient Landscape (2016). This memoir takes readers through a single year in the life of James Rebanks, a shepherd in the Lake District of Northern England, “offering a unique account of rural life and a fundamental connection with the land that most of us have lost. It is a story of working lives, the people around him, his childhood, his parents and grandparents, a people who exist and endure even as the culture—of the Lake District, and of farming—changes around them.”How to Join: We meet the 3rd Wednesday of the month at Werner Books at 6:00–7:00 p.m. Book Club members receive 20% off the club’s book of the month when buying the book at Werner.",https://www.groundworkerie.org/events/g235ru11hzjtyvg5i2ppmmh2ge42vu,2025-07-14 06:22:51
SC,Southcoast,https://groundworksouthcoast.org/,https://groundworksouthcoast.org/events/harvest-bash/harvest-bash-2024-in-kind-donations/,Request More Information,2025-05-15,,,"Name


Email Address


Message






5 + 15 = 


Submit",,2025-07-14 06:22:51
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,Seaside Park 5K Run and Walk,2025-05-17,09:00,,"Groundwork Bridgeport’s 2nd Seaside Park 5K Run & Walk. This 5K is more than just a race: it’s a way to bring people together, to provide a healthy outdoor activity, and raise critical funds to continue and expand our impact in Bridgeport, CT.",https://www.groundworkbridgeport.org/events/2025/5/17/seaside-park-5k-run-amp-walk,2025-07-14 06:22:51
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,4th Street Farm: Mushroom Meet Up,2025-05-17,,4th Street (310 East 4th Street),"Hosted by the Erie Food Policy Advisory Council, this class will be an introduction to fungi, including the life cycle of mushrooms, mushroom ID, and the installation of a mushroom bed. Join us! This event will be at 4th Street (310 East 4th Street).",https://www.groundworkerie.org/events/mushroom-meet-up,2025-07-14 06:22:51
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,4th Street Farm: Mushroom Meet Up,2025-05-17,,4th Street (310 East 4th Street),"Hosted by the Erie Food Policy Advisory Council, this class will be an introduction to fungi, including the life cycle of mushrooms, mushroom ID, and the installation of a mushroom bed. Join us! This event will be at 4th Street (310 East 4th Street).",https://www.groundworkerie.org/events/mushroom-meet-up,2025-07-14 06:22:51
ATL,Atlanta,https://www.groundworkatlanta.org/,https://www.groundworkatlanta.org/events,Woodall Creek Forest Restoration,2025-05-20,09:00,Woodall Creek,"Help promote a healthy plant community and a sustainable forest at Woodall Creek. Your work will improve habitat for humans who use the greenspace for recreation and wildlife that call it home. Activities include hand-pulling and cutting invasive plants such as English ivy, Chinese privet, and kudzu in a densely wooded area off trail. Physical activity such as bending, pulling, lifting, and kneeling is required. Forest restoration can be physically strenuous - be ready to break a sweat and get dirty and learn a lot while doing it!For more information and to sign up for a date, visit: https://www.treesatlanta.org/get-involved/events/forest-restoration-project-at-woodall-creek-a0V7V00000KLQRkUAP",https://www.groundworkatlanta.org/events/2023/1/21/woodall-creek-forest-restoration-r88t2-fpx8e-fgmsk-4jkkc,2025-07-14 06:22:51
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,May Book Club,2025-05-21,,,Join us for a discussion of “The Hidden Life of Trees”!,https://www.groundworkerie.org/events/april-book-club-nfxel,2025-07-14 06:22:51
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,May Book Club,2025-05-21,,,Join us for a discussion of “The Hidden Life of Trees”!,https://www.groundworkerie.org/events/april-book-club-nfxel,2025-07-14 06:22:51
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,4th Street Community Farm May Work Day,2025-05-24,,the 4th Street Farm,Join the Food Policy Council & Groundwork Erie for a work day to prepare for spring planting at the 4th Street Farm! Food grown here will go back to the community at Emmaus Soup Kitchen and distributed to the Pay What You Can Network this summer. Bring a water bottle and a shovel and rake if you have one!,https://www.groundworkerie.org/events/4th-street-community-farm-work-day-balje,2025-07-14 06:22:51
