Trust Abbrev,Trust Name,Trust Website,Page URL,Event Title,Date,Time,Location,Description,Event URL,Scan Date
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,Along the Yellow Mill - Land: Nature Painting Class,2025-11-12,,,Learn how to paint in nature! All materials provided.¡Aprende a pintar en la naturaleza! Todos los materiales están incluidos.Register today // Regístrate hoy: https://secure.lglforms.com/form_engine/s/9SuFLeeRM-0XWvwkXDbhwQ,https://www.groundworkbridgeport.org/events/2025/landalongtheyellowmill,2026-01-26 06:28:10
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Groundwork Erie Book Club,2025-11-19,,,,https://www.groundworkerie.org/events/groundwork-erie-book-club,2026-01-26 06:28:10
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Pay-What-You-Can Winter Market,2025-11-19,,"you need, Pay what you can :)","Pay-What-You-Can is back! We are hosting a Winter Market out of our front door to continue fresh food access during the cold, wintery months. Come by to check out the produce we and other local Erie County farmers have been growing. Take what you need, Pay what you can :)",https://www.groundworkerie.org/events/pay-what-you-can-winter-market,2026-01-26 06:28:10
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Groundwork Erie Book Club,2025-11-19,,,,https://www.groundworkerie.org/events/groundwork-erie-book-club,2026-01-26 06:28:10
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Pay-What-You-Can Winter Market,2025-11-19,,"you need, Pay what you can :)","Pay-What-You-Can is back! We are hosting a Winter Market out of our front door to continue fresh food access during the cold, wintery months. Come by to check out the produce we and other local Erie County farmers have been growing. Take what you need, Pay what you can :)",https://www.groundworkerie.org/events/pay-what-you-can-winter-market,2026-01-26 06:28:10
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,Youth Ambassador Community Engagement Report,2025-11-20,,"they want for the future of the Bridgeport Waterfront, and we want to share those ideas with you","Join our Youth Ambassadors as they share everything they have learned through the past year in our Yellow Mill Revitalization Program. We have been busy speaking with residents to hear what they want for the future of the Bridgeport Waterfront, and we want to share those ideas with you!Register today // Regístrate hoy: https://secure.lglforms.com/form_engine/s/1fJQeMal0Vcb8RS15ph26Q",https://www.groundworkbridgeport.org/events/2025/yappresentation,2026-01-26 06:28:10
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/events,Chollas Valley Communities Tree Planting,2025-11-22,,several homes,"Communities Members - Come join your neighbors and plant trees in Chollas Valley communities.  Volunteers will be planting trees at several homes. We will meet up for coffee and a quick chat, see a tree planting demonstration, then on to various homes to plant trees, and end the event with a ‘sweet’ celebration.Thank you San Diego Canyonlands and Tree San Diego for supporting our project to improve the tree canopy in the watershed.  Want to Plant Trees? Register Now",https://groundworksandiego.org/events/https/groundworksandiegous9list-managecom/track/clicku0434877c7ee1700a2c141b8e7id48e7bfc144ebc4faf46ea-zetah-cpl4d,2026-01-26 06:28:10
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Pay What You Can Winter Market,2025-12-03,,You Can Winter Market,,https://www.groundworkerie.org/events/pay-what-you-can-winter-market-1,2026-01-26 06:28:10
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Pay What You Can Winter Market,2025-12-03,,You Can Winter Market,,https://www.groundworkerie.org/events/pay-what-you-can-winter-market-1,2026-01-26 06:28:10
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,Follow-Up Meeting about the impacts of Heat,2025-12-09,,,Join our second neighborhood meeting to talk about different ways to cool down the East Side neighborhood especially during the summer months.RSVP here: https://secure.lglforms.com/form_engine/s/eaunhGw0wYkd37N3g3ba-w,https://www.groundworkbridgeport.org/events/2025/12/9/follow-up-meeting-about-the-impacts-of-heat,2026-01-26 06:28:10
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/events,Chollas Creek Watershed Tree Planting,2025-12-13,,several homes in the general area of the Dennis V,Chollas Creek Communities Members - Come join your neighbors and let’s plant trees in the Chollas Creek Watershed.  Volunteers will be planting trees at several homes in the general area of the Dennis V. Allen Park.  Register today to get all of the details.Thank you San Diego Canyonlands and Tree San Diego for supporting our project to improve the tree canopy in the watershed.  Want to Plant Trees? Register Now,https://groundworksandiego.org/events/https/groundworksandiegous9list-managecom/track/clicku0434877c7ee1700a2c141b8e7id48e7bfc144ebc4faf46ea-zetah,2026-01-26 06:28:10
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/,Grateful for your support and partnership in 2025!,2025-12-16,14:44,,"Amelia Rose2025-12-22T14:44:29-05:00December 16th, 2025|",https://groundworkri.org/year-in-review-2025/,2026-01-26 06:28:10
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/about/,Grateful for your support and partnership in 2025!,2025-12-16,14:44,,"Amelia Rose2025-12-22T14:44:29-05:00December 16th, 2025|",https://groundworkri.org/year-in-review-2025/,2026-01-26 06:28:10
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/staff/,Grateful for your support and partnership in 2025!,2025-12-16,14:44,,"Amelia Rose2025-12-22T14:44:29-05:00December 16th, 2025|",https://groundworkri.org/year-in-review-2025/,2026-01-26 06:28:10
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/board/,Grateful for your support and partnership in 2025!,2025-12-16,14:44,,"Amelia Rose2025-12-22T14:44:29-05:00December 16th, 2025|",https://groundworkri.org/year-in-review-2025/,2026-01-26 06:28:10
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/programs/,Grateful for your support and partnership in 2025!,2025-12-16,14:44,,"Amelia Rose2025-12-22T14:44:29-05:00December 16th, 2025|",https://groundworkri.org/year-in-review-2025/,2026-01-26 06:28:10
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/adult-job-training/,Grateful for your support and partnership in 2025!,2025-12-16,14:44,,"Amelia Rose2025-12-22T14:44:29-05:00December 16th, 2025|",https://groundworkri.org/year-in-review-2025/,2026-01-26 06:28:10
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/groundcorp-landscape/,Grateful for your support and partnership in 2025!,2025-12-16,14:44,,"Amelia Rose2025-12-22T14:44:29-05:00December 16th, 2025|",https://groundworkri.org/year-in-review-2025/,2026-01-26 06:28:10
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/green-team-youth/,Grateful for your support and partnership in 2025!,2025-12-16,14:44,,"Amelia Rose2025-12-22T14:44:29-05:00December 16th, 2025|",https://groundworkri.org/year-in-review-2025/,2026-01-26 06:28:10
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/green-space-projects/,Grateful for your support and partnership in 2025!,2025-12-16,14:44,,"Amelia Rose2025-12-22T14:44:29-05:00December 16th, 2025|",https://groundworkri.org/year-in-review-2025/,2026-01-26 06:28:10
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/harvest-cycle-compost/,Grateful for your support and partnership in 2025!,2025-12-16,14:44,,"Amelia Rose2025-12-22T14:44:29-05:00December 16th, 2025|",https://groundworkri.org/year-in-review-2025/,2026-01-26 06:28:10
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/tree-planting/,Grateful for your support and partnership in 2025!,2025-12-16,14:44,,"Amelia Rose2025-12-22T14:44:29-05:00December 16th, 2025|",https://groundworkri.org/year-in-review-2025/,2026-01-26 06:28:10
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/get-involved/,Grateful for your support and partnership in 2025!,2025-12-16,14:44,,"Amelia Rose2025-12-22T14:44:29-05:00December 16th, 2025|",https://groundworkri.org/year-in-review-2025/,2026-01-26 06:28:10
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/latest-news/,Grateful for your support and partnership in 2025!,2025-12-16,14:44,,"Amelia Rose2025-12-22T14:44:29-05:00December 16th, 2025|",https://groundworkri.org/year-in-review-2025/,2026-01-26 06:28:10
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/groundcorp-landscape,Grateful for your support and partnership in 2025!,2025-12-16,14:44,,"Amelia Rose2025-12-22T14:44:29-05:00December 16th, 2025|",https://groundworkri.org/year-in-review-2025/,2026-01-26 06:28:10
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/about,Grateful for your support and partnership in 2025!,2025-12-16,14:44,,"Amelia Rose2025-12-22T14:44:29-05:00December 16th, 2025|",https://groundworkri.org/year-in-review-2025/,2026-01-26 06:28:10
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/latest-news,Grateful for your support and partnership in 2025!,2025-12-16,14:44,,"Amelia Rose2025-12-22T14:44:29-05:00December 16th, 2025|",https://groundworkri.org/year-in-review-2025/,2026-01-26 06:28:10
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Groundwork Book Club,2025-12-17,,,,https://www.groundworkerie.org/events/groundwork-book-club-2,2026-01-26 06:28:10
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Groundwork Book Club,2025-12-17,,,,https://www.groundworkerie.org/events/groundwork-book-club-2,2026-01-26 06:28:10
ATL,Atlanta,https://www.groundworkatlanta.org/,https://www.groundworkatlanta.org/events,First Day Hike - Riverwalk Atlanta,2026-01-01,10:00,,"Start the New Year with a ""First Day"" Hike of Riverwalk Atlanta.",https://www.groundworkatlanta.org/events/2023/12/29/first-day-hike-riverwalk-atlanta,2026-01-26 06:28:10
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/press,KPBS - $1.2 million in grants awarded to San Diego County clean energy projects,2026-01-01,,,"August 20, 2024 - Read KPBS' report on the grant awarded to Groundwork from San Diego Community Power, San Diego Foundation and Calpine Energy Solutions. With this grant, Groundwork will be educating the community on clean energy use and how to improve indoor and/or outdoor air quality through elect...",,2026-01-26 06:28:10
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/events,EarthLab Day in the Garden,2026-01-01,,"1110 Carolina Lane, San DiegoChollas Creek Community Families","EarthLab Climate Action Park1110 Carolina Lane, San DiegoChollas Creek Community Families - Come and spend some quality time in nature! EarthLab is open to wander through the 4-acre park, stroll through the pollinator garden, sit under mother oak or ""dig in"" with docent volunteers and learn more about waterwise plants. To sign up, call, text, or email: (619) 818-0275 groundworker@groundworksandiego.org",https://groundworksandiego.org/events/event-two-2d36g,2026-01-26 06:28:10
SC,Southcoast,https://groundworksouthcoast.org/,https://groundworksouthcoast.org/what-we-do/,Coming Soon:,2026-01-02,,,1. Small yard landscaping and 2. Building a raised bed in your yard for you,,2026-01-26 06:28:10
BUF,Buffalo,https://gwbuffalo.org/,https://gwbuffalo.org/,our mission,2026-01-04,,a time,"The mission of Groundwork Buffalo is to build sustainable urban  environments in Greater Buffalo by engaging and empowering  families and communities, including youth, in re-generating and  connecting with natural infrastructure and the built environment. One vacant lot at a time...Did you know that...",,2026-01-26 06:28:10
BUF,Buffalo,https://gwbuffalo.org/,https://gwbuffalo.org/,One vacant lot at a time...,2026-01-04,,the city of Buffalo has thousands of vacant lots,"Did you know that the city of Buffalo has thousands of vacant lots?! Currently, Groundwork Buffalo has 4 beautiful lots in East Buffalo that provide the community with wholesome fresh produce year after year. Imagine the possibilities if we had more!",,2026-01-26 06:28:10
RCA,Richmond,https://www.groundworkrichmond.org/,https://www.groundworkrichmond.org/air-rangers.html,Groundwork Richmond partnered with Ramboll Shair & AethLabs to install 4 black carbon monitors in Richmond. Check out our findings in the slideshow below.,2026-01-04,,,Air Rangers is a Partnership with the California Air Resources Board theough the Community Air Grants Program,,2026-01-26 06:28:10
HV,Hudson Valley,https://www.groundworkhv.org/,https://www.groundworkhv.org/events/,Events Search and Views Navigation,2026-01-05,,,"September 19, 2025 - February 15, 2026 



		Throwing Shade on Extreme Heat: Designing Shade Structures for Yonkers	



As rising temperatures continue to reshape urban life, the Hudson River Museum and Groundwork Hudson Valley are proud to announce the opening of Throwing Shade on Extreme Heat: Designing Shade Structures…",https://www.groundworkhv.org/events/list/,2026-01-26 06:28:10
HV,Hudson Valley,https://www.groundworkhv.org/,https://www.groundworkhv.org/events/,Throwing Shade on Extreme Heat: Designing Shade Structures for Yonkers,2026-01-05,,,"September 19, 2025 - February 15, 2026 



		Throwing Shade on Extreme Heat: Designing Shade Structures for Yonkers	



As rising temperatures continue to reshape urban life, the Hudson River Museum and Groundwork Hudson Valley are proud to announce the opening of Throwing Shade on Extreme Heat: Designing Shade Structures…",https://www.groundworkhv.org/event/throwing-shade-on-extreme-heat-designing-shade-structures-for-yonkers/,2026-01-26 06:28:10
MKE,Milwaukee,https://www.groundworkmke.org/,https://www.groundworkmke.org/news-blog,Heat Mapping Volunteers Needed!,2026-01-05,04:00,mapping campaign,Did we mention a heat mapping campaign? We did! We’re inviting enthusiastic volunteers to join us for a day of people-powered climate action. The project to capture data on ambient air temperature throughout Milwaukee on one of our hottest summer days means that several volunteers are needed to driv...,,2026-01-26 06:28:10
ATL,Atlanta,https://www.groundworkatlanta.org/,https://www.groundworkatlanta.org/events,RiverWalk Atlanta Work Day,2026-01-06,09:00,,Join us on the first Saturday of each month to join the work party in cleaning up and removing invasive species along the Chattahoochee River!,https://www.groundworkatlanta.org/events/2019/9/chattahoochee-river-work-day-rx9pn-9d6sz-lpm5k-fr6xx-3hfxf-pdbnk-k2en8-dn9np-j93js-7ganl-dh5r8-r6a2j-aanlj-d2h62-9dngs-jtaph-lcgm3,2026-01-26 06:28:10
JAX,Jacksonville,https://www.groundworkjacksonville.org/,https://www.groundworkjacksonville.org/,6th Annual Emerald Trail Run the Biggest Yet!,2026-01-06,,"the 6th Annual VyStar Emerald Trail 5K/10K & 1-Mile Fun Run presented by JTC Running on Saturday, Sept","More than 800 runners, walkers (and rollers in strollers) came out to support Groundwork Jacksonville at the 6th Annual VyStar Emerald Trail 5K/10K & 1-Mile Fun Run presented by JTC Running on Saturday, Sept. 27, 2025. Young and young at heart enjoyed the scenic route along the Emerald Trail LaVilla...",https://www.groundworkjacksonville.org/6th-annual-emerald-trail-run-the-biggest-yet/,2026-01-26 06:28:10
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/events,Event Four,2026-01-06,,,Sharing information on Animals and how the environment/humans are impacting their lives,https://groundworksandiego.org/events/earthlab-family-fun-day,2026-01-26 06:28:10
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/events,Event Three,2026-01-06,,,EarthLab-Day in Garden,https://groundworksandiego.org/events/earthlab-day-in-garden,2026-01-26 06:28:10
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/press,NBC 7SanDiego - What a proposal to improve to storm water management in San Diego looks like,2026-01-07,,,"Feb 3, 2024 -. Leslie Reynolds, Groundwork’s Executive Director, joins the discussion on a multi-benefit view when solving Creek flooding.",,2026-01-26 06:28:10
MKE,Milwaukee,https://www.groundworkmke.org/,https://www.groundworkmke.org/news-blog,Heat Islands Dial Up The HEat For Many Milwaukee Neighborhoods,2026-01-08,,"islands are created when surfaces like parking lots, sidewalks and streets absorb and hold onto heat","Urban heat islands are created when surfaces like parking lots, sidewalks and streets absorb and hold onto heat. During heat waves, nearly 40% of Milwaukee’s residents are exposed to temperatures that are more than 8 degrees hotter than the temperature forecast, according to new data from Climate Ce...",,2026-01-26 06:28:10
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/press,ABC 10News - San Diego part of state  program to reconnect communities divided by freeways,2026-01-10,,have been historically divided by highways,"March 13,  2024 - Leslie Reynolds, Groundwork’s Executive Director, discusses Groundwork’s role in the new SANDAG/CalTrans pilot project to reconnect  Southeastern San Diego communities that have been historically divided by highways.",,2026-01-26 06:28:10
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/press,ABC 10News San Diego - Group works to study Chollas Creek area to prevent future flooding,2026-01-10,,,"Jan 26, 2024 - Vicki Estrada, Groundwork’s Board Vice-President starts the conversation on Green Infrastructure solutions to curb Chollas Creek flooding.",,2026-01-26 06:28:10
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/press,Channel 10 News - Groundwork San Diego focuses on restoring Chollas Creek,2026-01-10,,,"October, 2023 - ABC Channel 10 News highlights Groundwork on its efforts to improve the Chollas Creek Watershed. Community members voice the need for improvements.",,2026-01-26 06:28:10
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,Walking Club: Hike,2026-01-11,09:00,Sleeping Giant State Park in Hamden to come together and enjoy CT’s natural scenery,"Join our Walking Club on an easy-to-moderate hike at Sleeping Giant State Park in Hamden to come together and enjoy CT’s natural scenery. This month’s hike will be on January 11, led by volunteers Chuck and Chris (see more below).Sign up for this hike by filling out this form, and sign up for future Walking Club updates HERE!



Chuck Winchell grew up in the Mill Hill area of Bridgeport in the 60’s. He has been involved with Groundwork Bridgeport since its inception in 1998, having served as a Board member and Chair. Chuck retired from the United Illuminating Company and enjoyed a second career with the State of Connecticut’s Department of Energy and Environmental Protection. In 1981 he hiked 1,000 miles of the Appalachian Trail and has been chipping away at the remaining 1,100 ever since. Besides hiking, Chuck’s other interests include swimming, biking, and weekly pinochle games.Chris Allen, a retired Agriscience teacher from Trumbull High School, specialized in the plant science portion of the program. He holds a degree in plant science from Penn State and has expertise in greenhouse production, hydroponics, and plant tissue culture. An avid hiker, Chris has explored nearly all local hiking trails, the Connecticut Appalachian Trail, and several peaks in New Hampshire's White Mountains.",https://www.groundworkbridgeport.org/events/2025/01/11/walking-club-hike,2026-01-26 06:28:10
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,Book Club: Nexus by Yuval Noah Harari,2026-01-12,12:30,,"Join our book club! On the second Sunday of each month, we meet to discuss a different book. We will be reading Nexus by Yuval Noah Harari for our meeting on January 12th.Use this form to RSVP!",https://www.groundworkbridgeport.org/events/2025/1/12/bookclub,2026-01-26 06:28:10
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/events,Fundraising Event - Dancing for Dollars with Tess Collins,2026-01-17,,was created to raise FUNDS for GOOD,"Dance for Dollars is a FUN raiser that was created to raise FUNDS for GOOD. The class is an energetic movement experience  (think cardio dance party meets creative movement exploration). There’s no dance experience needed. Participants only need to bring their energy and an open body and mind. The goal is to move together, feel good, and give back.Cost: Requested donation of $25, but No one is turned away for lack of funds. Cash, Venmo, Zelle or Paypal📍 Location: San Diego MADE FactorySan Diego Made Factory, 2031 Commercial St  #114, San Diego, CA 92113NOTE: Please enter the building via the roll up door on 20th and Commercial. There is street parking nearby. Please give yourself time to park.👗 Attire: Wear whatever you feel good moving in. PJs? Great! Workout Clothes? Awesome! Flashy Dress Clothes? Love it all! Interested in participating? Sign up today at https://forms.gle/ZaFG9ZvQjxuKRf2q6Tess  Collins is an environmentalist and dance artist currently based in San Diego. Tess hosts movement-based classes as a fundraiser series, collaborating with local organizations that actively support the Earth and our communities.",https://groundworksandiego.org/events/event-two-2d36g-wbsbs-3n9px-ab5pj,2026-01-26 06:28:10
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/book-club,Bioengineering and the Generational Link in Atwood’s Oryx and Crake,2026-01-19,,is based on technologies we already possess,"Margaret Atwood’s first novel in the MaddAddam Trilogy, Oryx and Crake (2003), is both prophecy and satire. Prophecy because it imagines a future that is based on technologies we already possess. Satire because it eviscerates hallowed institutions and the excesses of capitalism. And like all stories...",https://www.groundworkerie.org/book-club/bioengineering-and-the-generational-link-in-atwoods-oryx-and-crake,2026-01-26 06:28:10
RCA,Richmond,https://www.groundworkrichmond.org/,https://www.groundworkrichmond.org/air-rangers.html,Groundwork Richmond to Provide Purple Air Monitors for 20 Richmond Residents,2026-01-20,,no cost to over 20 Richmond residents,Help Us Expand the Purple Air Sensor Network in Richmond!Groundwork Richmond’s Air Rangers program is back for its third round of funding in the 2022-2024 cycle! We’re excited to offer Purple Air Sensors at no cost to over 20 Richmond residents. Our goal is to address the current disparity in the di...,,2026-01-26 06:28:10
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/events,Martin Luther King Day Parade,2026-01-20,,,,https://groundworksandiego.org/events/martin-luther-king-day-parade,2026-01-26 06:28:10
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/press,KPBS - Southcrest awaits stormwater upgrades as Jan. 22 flood victims struggle to recover,2026-01-22,,,"January 21, 2025 - KPBS reports on how residents are still struggling to recover from last year’s flood. Leslie Reynolds, Executive Director, shares how nature-based Blue Green Infrastructure can build a more resilient neighborhood.",,2026-01-26 06:28:10
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/events,15th Annual Martin Luther King Jr.            Community Celebration and March,2026-01-25,,this Family Fun event to celebrate Martin Luther King Jr,"Join the celebration at this Family Fun event to celebrate Martin Luther King Jr.  Community March, Speakers and Performers, Live entertainment, Arts & Crafts, Food zone, Youth Basketball Showcase, and More!",https://groundworksandiego.org/events/event-two-2d36g-wbsbs-3n9px-fc8t9,2026-01-26 06:28:10
HV,Hudson Valley,https://www.groundworkhv.org/,https://www.groundworkhv.org/events/,January 2026,2026-01-26,,,,,2026-01-26 06:28:10
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/book-club,"Aldous Huxley’s Ecotopian Vision in His Final Novel, Island",2026-01-30,,"depicts such a hopeful vision of a different way of living, and a welcome change from the usual dystopian fare","Brave New World (1932), Aldous Huxley’s vision of a dystopian future, is counterbalanced 30 years later by Huxley’s final novel, Island (1962), which was about an ecotopia. He uses Pala, the novel’s ecotopian island paradise, to show readers a vision of an alternative way of life characterized by su...",https://www.groundworkerie.org/book-club/aldous-huxleys-ecotopian-vision-in-his-final-novel-island,2026-01-26 06:28:10
MKE,Milwaukee,https://www.groundworkmke.org/,https://www.groundworkmke.org/news-blog,Left Turn with Dr. Rene Settle-Robinson,2026-01-31,,is 'environmental justice,What is 'environmental justice?' Milwaukee practitioner Dr. René Settle-Robinson sat down with Alex and James of Riverwest Radio’s Left Turn production and discussed impacts of climate change and pollution on our most vulnerable neighborhoods. They discuss the political will it will require to addre...,,2026-01-26 06:28:10
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,Walking Club: Walk at Seaside Park,2026-02-01,09:00,Seaside Park,"Join our Walking Club on walk at Seaside Park led by volunteer Chris (see more below).RSVP using this form. Use this form to sign up for future Walking Club updates!



Chuck Winchell grew up in the Mill Hill area of Bridgeport in the 60’s. He has been involved with Groundwork Bridgeport since its inception in 1998, having served as a Board member and Chair. Chuck retired from the United Illuminating Company and enjoyed a second career with the State of Connecticut’s Department of Energy and Environmental Protection. In 1981 he hiked 1,000 miles of the Appalachian Trail and has been chipping away at the remaining 1,100 ever since. Besides hiking, Chuck’s other interests include swimming, biking, and weekly pinochle games.Chris Allen, a retired Agriscience teacher from Trumbull High School, specialized in the plant science portion of the program. He holds a degree in plant science from Penn State and has expertise in greenhouse production, hydroponics, and plant tissue culture. An avid hiker, Chris has explored nearly all local hiking trails, the Connecticut Appalachian Trail, and several peaks in New Hampshire's White Mountains.",https://www.groundworkbridgeport.org/events/2025/02/01/walking-club-walk-seaside-park,2026-01-26 06:28:10
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/events,EarthLab Day in the Garden,2026-02-01,,"EarthLab - wander through the 4-acre park, stroll through the pollinator garden, sit under mother oak, or ""dig in"" with docent volunteers and learn more about waterwise plants","EarthLab Climate Action Park1110 Carolina Lane, San DiegoReady for some nature therapy!. Spend some quality time in nature at EarthLab - wander through the 4-acre park, stroll through the pollinator garden, sit under mother oak, or ""dig in"" with docent volunteers and learn more about waterwise plants. To sign up, call or email: (619)  543-0430 groundworker@groundworksandiego.org",https://groundworksandiego.org/events/event-two-2d36g-wbsbs-hyl4j-b2bg7-wlj4d,2026-01-26 06:28:10
ATL,Atlanta,https://www.groundworkatlanta.org/,https://www.groundworkatlanta.org/events,RiverWalk Atlanta Work Day,2026-02-03,09:00,,Join us on the first Saturday of each month to join the work party in cleaning up and removing invasive species along the Chattahoochee River!,https://www.groundworkatlanta.org/events/2019/9/chattahoochee-river-work-day-rx9pn-9d6sz-lpm5k-fr6xx-3hfxf-pdbnk-k2en8-dn9np-j93js-7ganl-dh5r8-r6a2j-aanlj-d2h62-9dngs-jtaph-lcgm3-gmcwl,2026-01-26 06:28:10
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/events,EarthLab-Day in Garden,2026-02-03,,,,https://groundworksandiego.org/events/earthlab-day-in-garden-ryyr2,2026-01-26 06:28:10
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/events,EarthLab Day in the Garden,2026-02-07,,was created to raise FUNDS for GOOD,"Dance for Dollars is a FUN raiser that was created to raise FUNDS for GOOD. The class is an energetic movement experience  (think cardio dance party meets creative movement exploration). There’s no dance experience needed. Participants only need to bring their energy and an open body and mind. The goal is to move together, feel good, and give back.Cost: Requested donation of $25, but No one is turned away for lack of funds. Cash, Venmo, Zelle or Paypal📍 Location: San Diego MADE FactorySan Diego Made Factory, 2031 Commercial St  #114, San Diego, CA 92113NOTE: Please enter the building via the roll up door on 20th and Commercial. There is street parking nearby. Please give yourself time to park.👗 Attire: Wear whatever you feel good moving in. PJs? Great! Workout Clothes? Awesome! Flashy Dress Clothes? Love it all! Interested in participating? Sign up today at https://forms.gle/ZaFG9ZvQjxuKRf2q6Tess  Collins is an environmentalist and dance artist currently based in San Diego. Tess hosts movement-based classes as a fundraiser series, collaborating with local organizations that actively support the Earth and our communities.",https://groundworksandiego.org/events/event-two-2d36g-86j4x,2026-01-26 06:28:10
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,Book Club: Yellowface by R.F. Kuang,2026-02-09,12:30,,"Join our book club! On the second Sunday of each month, we meet to discuss a different book. We will be reading Yellowface by R.F. Kuang for our meeting on February 9th.",https://www.groundworkbridgeport.org/events/2025/2/9/bookclub,2026-01-26 06:28:10
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/events,Southeastern San Diego Community Planning Group,2026-02-12,,,,https://groundworksandiego.org/events/southeastern-san-diego-community-planning-group,2026-01-26 06:28:10
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/events,Eastern Area Communities Planning Committee,2026-02-13,,,,https://groundworksandiego.org/events/eastern-area-communities-planning-committee,2026-01-26 06:28:10
SC,Southcoast,https://groundworksouthcoast.org/,https://groundworksouthcoast.org/events/harvest-bash/harvest-bash-2024-sponsorship/,Request More Information,2026-02-14,,,"Name


Email Address


Message






2 + 14 = 


Submit",,2026-01-26 06:28:10
ATL,Atlanta,https://www.groundworkatlanta.org/,https://www.groundworkatlanta.org/events,Chattahoochee Brick Educational Lecture Series,2026-02-17,13:00,will contribute to the site’s redevelopment and interpretation,"The Chattahoochee Brick Company Memorial, Greenspace, and Park education series is a proposed plan for educating Atlantans about the history of the Chattahoochee Brick Company site—pre- and post-development. The framework identifies recommended themes and topics for discussion in a monthly lecture format. The education series is designed to inform residents about the site’s broad and complex history as well as to engage them in a process that will contribute to the site’s redevelopment and interpretation.",https://www.groundworkatlanta.org/events/2024/2/17/chattahoochee-brick-educational-lecture-series,2026-01-26 06:28:10
ATL,Atlanta,https://www.groundworkatlanta.org/,https://www.groundworkatlanta.org/events,Woodall Creek Forest Restoration,2026-02-17,09:00,,Join us on the third Saturday of each month to join the work party in cleaning up and removing invasive species along Woodall Creek!,https://www.groundworkatlanta.org/events/2023/1/21/woodall-creek-forest-restoration-r88t2-fpx8e-fgmsk-4jkkc-xx6b2-58x4r-97ake-g2haa-a6e5n-dmbzr,2026-01-26 06:28:10
