Trust Abbrev,Trust Name,Trust Website,Page URL,Event Title,Date,Time,Location,Description,Event URL,Scan Date
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/latest-news/,Donor Appreciation Night! June 30th 6pm,2025-06-30,18:00,,"Amelia Rose2022-11-15T11:38:16-05:00June 14th, 2022|",https://groundworkri.org/donorappreciationnight/,2025-09-15 06:21:25
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/latest-news,Donor Appreciation Night! June 30th 6pm,2025-06-30,18:00,,"Amelia Rose2022-11-15T11:38:16-05:00June 14th, 2022|",https://groundworkri.org/donorappreciationnight/,2025-09-15 06:21:25
ATL,Atlanta,https://www.groundworkatlanta.org/,https://www.groundworkatlanta.org/events,RiverWalk Atlanta Work Day,2025-07-01,09:00,,Join us on the first Saturday of each month to join the work party in cleaning up and removing invasive species along the Chattahoochee River!,https://www.groundworkatlanta.org/events/2019/9/chattahoochee-river-work-day-rx9pn-9d6sz-lpm5k-fr6xx-3hfxf-pdbnk-k2en8-dn9np-j93js-7ganl-dh5r8-r6a2j-aanlj-d2h62,2025-09-15 06:21:25
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/events,EarthLab Day in the Garden,2025-07-05,,"1110 Carolina Lane, San DiegoChollas Creek Community Families","EarthLab Climate Action Park1110 Carolina Lane, San DiegoChollas Creek Community Families - Come and spend some quality time in nature! EarthLab is open to wander through the 4-acre park, stroll through the pollinator garden, sit under mother oak or ""dig in"" with docent volunteers and learn more about waterwise plants. To sign up via email:  groundworker@groundworksandiego.org",https://groundworksandiego.org/events/event-two-2d36g-wbsbs-hyl4j,2025-09-15 06:21:25
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/events,EarthLab Day in the Garden,2025-07-06,,"1110 Carolina Lane, San DiegoChollas Creek Community Families","EarthLab Climate Action Park1110 Carolina Lane, San DiegoChollas Creek Community Families - Come and spend some quality time in nature! EarthLab is open to wander through the 4-acre park, stroll through the pollinator garden, sit under mother oak or ""dig in"" with docent volunteers and learn more about waterwise plants. To sign up or email: (619)  543-0430 groundworker@groundworksandiego.org",https://groundworksandiego.org/events/event-two-2d36g-wbsbs-hyl4j-b2bg7,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Groundwork Pay What You Can Farm Stand,2025-07-09,,You Can Farm Stand,"Groundwork Erie is operating a Pay What You Can Stand at the Erie Center for Arts and Technology to increase food access on the East Side. Come “pay what you can” for locally grown fruits, vegetables, herbs, and flowers. Funds from the farmstand go back into stand operations to continue supporting our local food system and local farmers.",https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-2,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Groundwork Pay What You Can Farm Stand,2025-07-09,,You Can Farm Stand,"Groundwork Erie is operating a Pay What You Can Stand at the Erie Center for Arts and Technology to increase food access on the East Side. Come “pay what you can” for locally grown fruits, vegetables, herbs, and flowers. Funds from the farmstand go back into stand operations to continue supporting our local food system and local farmers.",https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-2,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Groundwork Pay What You Can Farm Stand,2025-07-11,,You Can Farm Stand,Groundwork Community Farm Team is operating a Pay What You Can Stand at the 4th Street Community Farm to increase food access in the Lower East Side. Come “pay what you can” for locally grown fruits and vegetables. Funds from the farmstand go back into the stand to continue supporting our local food system and local farmers.,https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Groundwork Pay What You Can Farm Stand,2025-07-11,,You Can Farm Stand,Groundwork Community Farm Team is operating a Pay What You Can Stand at the 4th Street Community Farm to increase food access in the Lower East Side. Come “pay what you can” for locally grown fruits and vegetables. Funds from the farmstand go back into the stand to continue supporting our local food system and local farmers.,https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Groundwork Pay What You Can Farm Stand,2025-07-16,,You Can Farm Stand,"Groundwork Erie is operating a Pay What You Can Stand at the Erie Center for Arts and Technology to increase food access on the East Side. Come “pay what you can” for locally grown fruits, vegetables, herbs, and flowers. Funds from the farmstand go back into stand operations to continue supporting our local food system and local farmers.",https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-3,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Groundwork Pay What You Can Farm Stand,2025-07-16,,You Can Farm Stand,"Groundwork Erie is operating a Pay What You Can Stand at the Erie Center for Arts and Technology to increase food access on the East Side. Come “pay what you can” for locally grown fruits, vegetables, herbs, and flowers. Funds from the farmstand go back into stand operations to continue supporting our local food system and local farmers.",https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-3,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Groundwork Pay What You Can Farm Stand,2025-07-18,,You Can Farm Stand,Groundwork Community Farm Team is operating a Pay What You Can Stand at the 4th Street Community Farm to increase food access in the Lower East Side. Come “pay what you can” for locally grown fruits and vegetables. Funds from the farmstand go back into the stand to continue supporting our local food system and local farmers.,https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-9s5mc,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Groundwork Pay What You Can Farm Stand,2025-07-18,,You Can Farm Stand,Groundwork Community Farm Team is operating a Pay What You Can Stand at the 4th Street Community Farm to increase food access in the Lower East Side. Come “pay what you can” for locally grown fruits and vegetables. Funds from the farmstand go back into the stand to continue supporting our local food system and local farmers.,https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-9s5mc,2025-09-15 06:21:25
ATL,Atlanta,https://www.groundworkatlanta.org/,https://www.groundworkatlanta.org/events,City of Atlanta Farm Tour Experience,2025-07-22,11:00,"includes food, wine, entertainment and an opportunity to shop and support locally-grown produce and products","Get on the bus for the City of Atlanta's inaugural Farm Tour Experience. This round-trip farm tour is $60 per person that includes food, wine, entertainment and an opportunity to shop and support locally-grown produce and products. This month will visit Atlanta’s Food Forests: the Urban Food Forest at Browns Mill and West Atlanta Watershed Alliance (WAWA).",https://www.groundworkatlanta.org/events/2023/7/22/city-of-atlanta-farm-tour-experience,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Groundwork Pay What You Can Farm Stand,2025-07-23,,You Can Farm Stand,"Groundwork Erie is operating a Pay What You Can Stand at the Erie Center for Arts and Technology to increase food access on the East Side. Come “pay what you can” for locally grown fruits, vegetables, herbs, and flowers. Funds from the farmstand go back into stand operations to continue supporting our local food system and local farmers.",https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-1,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Groundwork Pay What You Can Farm Stand,2025-07-23,,You Can Farm Stand,"Groundwork Erie is operating a Pay What You Can Stand at the Erie Center for Arts and Technology to increase food access on the East Side. Come “pay what you can” for locally grown fruits, vegetables, herbs, and flowers. Funds from the farmstand go back into stand operations to continue supporting our local food system and local farmers.",https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-1,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Groundwork Pay What You Can Farm Stand,2025-07-25,,You Can Farm Stand,Groundwork Community Farm Team is operating a Pay What You Can Stand at the 4th Street Community Farm to increase food access in the Lower East Side. Come “pay what you can” for locally grown fruits and vegetables. Funds from the farmstand go back into the stand to continue supporting our local food system and local farmers.,https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-9s5mc-3m2l2,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Groundwork Pay What You Can Farm Stand,2025-07-25,,You Can Farm Stand,Groundwork Community Farm Team is operating a Pay What You Can Stand at the 4th Street Community Farm to increase food access in the Lower East Side. Come “pay what you can” for locally grown fruits and vegetables. Funds from the farmstand go back into the stand to continue supporting our local food system and local farmers.,https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-9s5mc-3m2l2,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,4th Street Farm Work and Learn Day,2025-07-26,,"to expect: Help us harvest, water and maintain crops","What to expect: Help us harvest, water and maintain crops! What to bring: water, closed toed shoes What the site is like: no restrooms onsite. The space is a grass/dirt farm. No registration required We will work in rain or shine but not thunderstorms!",https://www.groundworkerie.org/events/du4h2n8t4ey3hjb0btbkkmfgy9l1my,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,4th Street Farm Work and Learn Day,2025-07-26,,"to expect: Help us harvest, water and maintain crops","What to expect: Help us harvest, water and maintain crops! What to bring: water, closed toed shoes What the site is like: no restrooms onsite. The space is a grass/dirt farm. No registration required We will work in rain or shine but not thunderstorms!",https://www.groundworkerie.org/events/du4h2n8t4ey3hjb0btbkkmfgy9l1my,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Groundwork Pay What You Can Farm Stand,2025-07-30,,You Can Farm Stand,"Groundwork Erie is operating a Pay What You Can Stand at the Erie Center for Arts and Technology to increase food access on the East Side. Come “pay what you can” for locally grown fruits, vegetables, herbs, and flowers. Funds from the farmstand go back into stand operations to continue supporting our local food system and local farmers.",https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-4,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Groundwork Pay What You Can Farm Stand,2025-07-30,,You Can Farm Stand,"Groundwork Erie is operating a Pay What You Can Stand at the Erie Center for Arts and Technology to increase food access on the East Side. Come “pay what you can” for locally grown fruits, vegetables, herbs, and flowers. Funds from the farmstand go back into stand operations to continue supporting our local food system and local farmers.",https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-4,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Groundwork Pay What You Can Farm Stand,2025-08-01,,You Can Farm Stand,Groundwork Community Farm Team is operating a Pay What You Can Stand at the 4th Street Community Farm to increase food access in the Lower East Side. Come “pay what you can” for locally grown fruits and vegetables. Funds from the farmstand go back into the stand to continue supporting our local food system and local farmers.,https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-9s5mc-3m2l2-7z47n,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Groundwork Pay What You Can Farm Stand,2025-08-01,,You Can Farm Stand,Groundwork Community Farm Team is operating a Pay What You Can Stand at the 4th Street Community Farm to increase food access in the Lower East Side. Come “pay what you can” for locally grown fruits and vegetables. Funds from the farmstand go back into the stand to continue supporting our local food system and local farmers.,https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-9s5mc-3m2l2-7z47n,2025-09-15 06:21:25
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/events,EarthLab Day in the Garden,2025-08-02,,"1110 Carolina Lane, San DiegoSpend the morning with EarthLab docents and learn about native plants AND get hands","EarthLab Climate Action Park1110 Carolina Lane, San DiegoSpend the morning with EarthLab docents and learn about native plants AND get hands-on experience caring for the plants. Volunteers are so important in maintaining the park as an inviting space for students to learn about the environment.  Check out the orchard and hydroponics farm too! To sign up via email:  groundworker@groundworksandiego.org",https://groundworksandiego.org/events/event-two-2d36g-wbsbs-hyl4j-6hypp,2025-09-15 06:21:25
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/events,EarthLab Day in the Garden,2025-08-03,,"1110 Carolina Lane, San DiegoChollas Creek Community Families","EarthLab Climate Action Park1110 Carolina Lane, San DiegoChollas Creek Community Families - Come and spend some quality time in nature! EarthLab is open to wander through the 4-acre park, stroll through the pollinator garden, sit under mother oak or ""dig in"" with docent volunteers and learn more about waterwise plants. To sign up or email: (619)  543-0430 groundworker@groundworksandiego.org",https://groundworksandiego.org/events/event-two-2d36g-wbsbs-hyl4j-b2bg7-zg53w,2025-09-15 06:21:25
ATL,Atlanta,https://www.groundworkatlanta.org/,https://www.groundworkatlanta.org/events,RiverWalk Atlanta Work Day,2025-08-05,09:00,,Join us on the first Saturday of each month to join the work party in cleaning up and removing invasive species along the Chattahoochee River!,https://www.groundworkatlanta.org/events/2019/9/chattahoochee-river-work-day-rx9pn-9d6sz-lpm5k-fr6xx-3hfxf-pdbnk-k2en8-dn9np-j93js-7ganl-dh5r8-r6a2j-aanlj-d2h62-9dngs,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Groundwork Pay What You Can Farm Stand,2025-08-06,,You Can Farm Stand,"Groundwork Erie is operating a Pay What You Can Stand at the Erie Center for Arts and Technology to increase food access on the East Side. Come “pay what you can” for locally grown fruits, vegetables, herbs, and flowers. Funds from the farmstand go back into stand operations to continue supporting our local food system and local farmers.",https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-5,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Groundwork Pay What You Can Farm Stand,2025-08-06,,You Can Farm Stand,"Groundwork Erie is operating a Pay What You Can Stand at the Erie Center for Arts and Technology to increase food access on the East Side. Come “pay what you can” for locally grown fruits, vegetables, herbs, and flowers. Funds from the farmstand go back into stand operations to continue supporting our local food system and local farmers.",https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-5,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Groundwork Pay What You Can Farm Stand,2025-08-08,,You Can Farm Stand,Groundwork Community Farm Team is operating a Pay What You Can Stand at the 4th Street Community Farm to increase food access in the Lower East Side. Come “pay what you can” for locally grown fruits and vegetables. Funds from the farmstand go back into the stand to continue supporting our local food system and local farmers.,https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-9s5mc-3m2l2-7z47n-gp3dj,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Groundwork Pay What You Can Farm Stand,2025-08-08,,You Can Farm Stand,Groundwork Community Farm Team is operating a Pay What You Can Stand at the 4th Street Community Farm to increase food access in the Lower East Side. Come “pay what you can” for locally grown fruits and vegetables. Funds from the farmstand go back into the stand to continue supporting our local food system and local farmers.,https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-9s5mc-3m2l2-7z47n-gp3dj,2025-09-15 06:21:25
ATL,Atlanta,https://www.groundworkatlanta.org/,https://www.groundworkatlanta.org/events,Outdoor Fresh Street Fest,2025-08-12,11:00,"are a part of the ""Grows-A-Lot '' program of AgLanta Grown","Go on a small group guided tour of the City of Atlanta's market gardens that are a part of the ""Grows-A-Lot '' program of AgLanta Grown. Explore, experience, and enjoy two of the City of Atlanta's unique and diverse farms tucked away in the heart of the city, Gratitude Botanical Farm and Outdoor Fresh Farm, on August 12.",https://www.groundworkatlanta.org/events/2023/8/12/outdoor-fresh,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Groundwork Pay What You Can Farm Stand,2025-08-13,,You Can Farm Stand,"Groundwork Erie is operating a Pay What You Can Stand at the Erie Center for Arts and Technology to increase food access on the East Side. Come “pay what you can” for locally grown fruits, vegetables, herbs, and flowers. Funds from the farmstand go back into stand operations to continue supporting our local food system and local farmers.",https://www.groundworkerie.org/events/kthan5a6e3wj8gwab2b9l8arwmmw3a,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Groundwork Pay What You Can Farm Stand,2025-08-13,,You Can Farm Stand,"Groundwork Erie is operating a Pay What You Can Stand at the Erie Center for Arts and Technology to increase food access on the East Side. Come “pay what you can” for locally grown fruits, vegetables, herbs, and flowers. Funds from the farmstand go back into stand operations to continue supporting our local food system and local farmers.",https://www.groundworkerie.org/events/kthan5a6e3wj8gwab2b9l8arwmmw3a,2025-09-15 06:21:25
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/events,MTM Climate Action Club,2025-08-13,,participate in the science projects and attend the first Saturday each month will receive a $50 gift card each month,"EarthLab Climate Action Park1110 Carolina Lane, Room 205, San DiegoFAMILY COMMUNITY SCIENCE PROGRAM —-Explore, Learn, and Create! Join our Climate Action Club and become a superhero for the community. Together, we 'll learn, design, create, act, and make a big difference for our environment. Students will design science projects work together to understand climate in Southeastern. Families that participate in the science projects and attend the first Saturday each month will receive a $50 gift card each month!After School Program - Starting August 13, 2024 Tuesday - Thursday 2:45 - 4:30 pm,  Meet in Room 205 Family Events - First Saturday of the Month 9:30 - 11:30 am,  Meet in Room 204Sign up Today - Click HEREFor more information email: groundworker@groundworksandiego.org",https://groundworksandiego.org/events/event-two-2d36g-wbsbs-3n9px-ab5pj-haxr5,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Groundwork Pay What You Can Farm Stand,2025-08-15,,You Can Farm Stand,Groundwork Community Farm Team is operating a Pay What You Can Stand at the 4th Street Community Farm to increase food access in the Lower East Side. Come “pay what you can” for locally grown fruits and vegetables. Funds from the farmstand go back into the stand to continue supporting our local food system and local farmers.,https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-9s5mc-3m2l2-7z47n-gp3dj-apc4a,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Groundwork Pay What You Can Farm Stand,2025-08-15,,You Can Farm Stand,Groundwork Community Farm Team is operating a Pay What You Can Stand at the 4th Street Community Farm to increase food access in the Lower East Side. Come “pay what you can” for locally grown fruits and vegetables. Funds from the farmstand go back into the stand to continue supporting our local food system and local farmers.,https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-9s5mc-3m2l2-7z47n-gp3dj-apc4a,2025-09-15 06:21:25
ATL,Atlanta,https://www.groundworkatlanta.org/,https://www.groundworkatlanta.org/events,Woodall Creek Forest Restoration,2025-08-19,09:00,Woodall Creek,"Help promote a healthy plant community and a sustainable forest at Woodall Creek. Your work will improve habitat for humans who use the greenspace for recreation and wildlife that call it home. Activities include hand-pulling and cutting invasive plants such as English ivy, Chinese privet, and kudzu in a densely wooded area off trail. Physical activity such as bending, pulling, lifting, and kneeling is required. Forest restoration can be physically strenuous - be ready to break a sweat and get dirty and learn a lot while doing it!For more information and to sign up for a date, visit: https://www.treesatlanta.org/get-involved/events/",https://www.groundworkatlanta.org/events/2023/1/21/woodall-creek-forest-restoration-r88t2-fpx8e-fgmsk-4jkkc-xx6b2-58x4r,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Groundwork Book Club,2025-08-20,,6:00pm (please add to your calendar),"Our next meeting is Wednesday, August 20, at 6:00pm (please add to your calendar). The novel is Salvage the Bones, by Jesmyn Ward.Salvage the Bones, a National Book Award Winning novel, is a gritty but tender story of family and poverty in the 12 days leading up to Hurricane Katrina and then its aftermath. It focuses on familial love and community against all odds, and a wrenching look at the lonesome, brutal, and restrictive realities of rural poverty and the impact of natural disaster.Salvage the Bones is available at Werner Books. Please pick up your copy and dig in!",https://www.groundworkerie.org/events/groundwork-book-club,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Groundwork Pay What You Can Farm Stand,2025-08-20,,You Can Farm Stand,"Groundwork Erie is operating a Pay What You Can Stand at the Erie Center for Arts and Technology to increase food access on the East Side. Come “pay what you can” for locally grown fruits, vegetables, herbs, and flowers. Funds from the farmstand go back into stand operations to continue supporting our local food system and local farmers.",https://www.groundworkerie.org/events/fe3bejl5e5eknfgh53kxw62hd9pdtw,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Groundwork Book Club,2025-08-20,,6:00pm (please add to your calendar),"Our next meeting is Wednesday, August 20, at 6:00pm (please add to your calendar). The novel is Salvage the Bones, by Jesmyn Ward.Salvage the Bones, a National Book Award Winning novel, is a gritty but tender story of family and poverty in the 12 days leading up to Hurricane Katrina and then its aftermath. It focuses on familial love and community against all odds, and a wrenching look at the lonesome, brutal, and restrictive realities of rural poverty and the impact of natural disaster.Salvage the Bones is available at Werner Books. Please pick up your copy and dig in!",https://www.groundworkerie.org/events/groundwork-book-club,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Groundwork Pay What You Can Farm Stand,2025-08-20,,You Can Farm Stand,"Groundwork Erie is operating a Pay What You Can Stand at the Erie Center for Arts and Technology to increase food access on the East Side. Come “pay what you can” for locally grown fruits, vegetables, herbs, and flowers. Funds from the farmstand go back into stand operations to continue supporting our local food system and local farmers.",https://www.groundworkerie.org/events/fe3bejl5e5eknfgh53kxw62hd9pdtw,2025-09-15 06:21:25
ATL,Atlanta,https://www.groundworkatlanta.org/,https://www.groundworkatlanta.org/events,AgLanta Eats 2023,2025-08-21,16:00,,"AgLanta Eats celebrates, educates, and unites the components of our local food system and raises awareness and support for local farms and food producers.",https://www.groundworkatlanta.org/events/2023/8/21/aglanta-eats-2023,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Groundwork Pay What You Can Farm Stand,2025-08-22,,You Can Farm Stand,Groundwork Community Farm Team is operating a Pay What You Can Stand at the 4th Street Community Farm to increase food access in the Lower East Side. Come “pay what you can” for locally grown fruits and vegetables. Funds from the farmstand go back into the stand to continue supporting our local food system and local farmers.,https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-9s5mc-3m2l2-7z47n-gp3dj-apc4a-t7bs7,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Groundwork Pay What You Can Farm Stand,2025-08-22,,You Can Farm Stand,Groundwork Community Farm Team is operating a Pay What You Can Stand at the 4th Street Community Farm to increase food access in the Lower East Side. Come “pay what you can” for locally grown fruits and vegetables. Funds from the farmstand go back into the stand to continue supporting our local food system and local farmers.,https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-9s5mc-3m2l2-7z47n-gp3dj-apc4a-t7bs7,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,4th Street Farm Work and Learn Day,2025-08-23,,"16507
United St",,https://www.groundworkerie.org/events/4th-street-farm-work-and-learn-day,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,4th Street Farm Work and Learn Day,2025-08-23,,"16507
United St",,https://www.groundworkerie.org/events/4th-street-farm-work-and-learn-day,2025-09-15 06:21:25
HV,Hudson Valley,https://www.groundworkhv.org/,https://www.groundworkhv.org/,Recent News,2025-08-26,,,"Throwing Shade on Extreme Heat: Designing Shade Structures for Yonkers



					August 26, 2025				


Read More






 

 



New Report Release: Southwest Yonkers Green Infrastructure Feasibility Study



					August 1, 2025				


Read More






 

 



In the News: Tackling Flooding in Westchester...",https://www.groundworkhv.org/category/recent-news/,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Groundwork Pay What You Can Farm Stand,2025-08-27,,You Can Farm Stand,"Groundwork Erie is operating a Pay What You Can Stand at the Erie Center for Arts and Technology to increase food access on the East Side. Come “pay what you can” for locally grown fruits, vegetables, herbs, and flowers. Funds from the farmstand go back into stand operations to continue supporting our local food system and local farmers.",https://www.groundworkerie.org/events/y7lghyken282pdlbl4wlshxr2yfht8,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Groundwork Pay What You Can Farm Stand,2025-08-27,,You Can Farm Stand,"Groundwork Erie is operating a Pay What You Can Stand at the Erie Center for Arts and Technology to increase food access on the East Side. Come “pay what you can” for locally grown fruits, vegetables, herbs, and flowers. Funds from the farmstand go back into stand operations to continue supporting our local food system and local farmers.",https://www.groundworkerie.org/events/y7lghyken282pdlbl4wlshxr2yfht8,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Groundwork Pay What You Can Farm Stand,2025-08-29,,You Can Farm Stand,Groundwork Community Farm Team is operating a Pay What You Can Stand at the 4th Street Community Farm to increase food access in the Lower East Side. Come “pay what you can” for locally grown fruits and vegetables. Funds from the farmstand go back into the stand to continue supporting our local food system and local farmers.,https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-9s5mc-3m2l2-7z47n-gp3dj-apc4a-t7bs7-hge93,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Groundwork Pay What You Can Farm Stand,2025-08-29,,You Can Farm Stand,Groundwork Community Farm Team is operating a Pay What You Can Stand at the 4th Street Community Farm to increase food access in the Lower East Side. Come “pay what you can” for locally grown fruits and vegetables. Funds from the farmstand go back into the stand to continue supporting our local food system and local farmers.,https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-9s5mc-3m2l2-7z47n-gp3dj-apc4a-t7bs7-hge93,2025-09-15 06:21:25
JAX,Jacksonville,https://www.groundworkjacksonville.org/,https://www.groundworkjacksonville.org/events/,S-Line Cleanup | November 2025,2025-09-01,,,"November 1 @ 9:00 am - 11:00 am 



		S-Line Cleanup | November 2025	



		Emmett Reed Community Center	

		1093 W 6th St, Jacksonville, FL, United States	



Join the Sierra Club in partnership with Groundwork Jacksonville as we work to preserve the natural beauty and health of our local environment by cleaning up and maintaining the S-Line, Jacksonville’s first dedicated urban trail. We will clean the 1/2 mile section from W. 6th St to Moncrief and supply trash grabbers and bags. Volunteers are…",https://www.groundworkjacksonville.org/event/s-line-cleanup-nov2025/,2025-09-15 06:21:25
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/press,KPBS - $1.2 million in grants awarded to San Diego County clean energy projects,2025-09-01,,,"August 20, 2024 - Read KPBS' report on the grant awarded to Groundwork from San Diego Community Power, San Diego Foundation and Calpine Energy Solutions. With this grant, Groundwork will be educating the community on clean energy use and how to improve indoor and/or outdoor air quality through elect...",,2025-09-15 06:21:25
ATL,Atlanta,https://www.groundworkatlanta.org/,https://www.groundworkatlanta.org/events,RiverWalk Atlanta Work Day,2025-09-02,09:00,,Join us on the first Saturday of each month to join the work party in cleaning up and removing invasive species along the Chattahoochee River!,https://www.groundworkatlanta.org/events/2019/9/chattahoochee-river-work-day-rx9pn-9d6sz-lpm5k-fr6xx-3hfxf-pdbnk-k2en8-dn9np-j93js-7ganl-dh5r8-r6a2j-aanlj-d2h62-9dngs-75gr9,2025-09-15 06:21:25
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Groundwork Pay What You Can Farm Stand,2025-09-03,,You Can Farm Stand,"Groundwork Erie is operating a Pay What You Can Stand at the Erie Center for Arts and Technology to increase food access on the East Side. Come “pay what you can” for locally grown fruits, vegetables, herbs, and flowers. Funds from the farmstand go back into stand operations to continue supporting our local food system and local farmers.",https://www.groundworkerie.org/events/49nk8ck99lc6283k8ya7np3algz2w4,2025-09-15 06:21:25
